Date,IRBR3.SA,SULA11.SA,BBSE3.SA,ITUB3.SA,SANB11.SA,CXSE3.SA,MODL11.SA,GETT11.SA,BBDC3.SA,ITSA4.SA,BBAS3.SA,PSSA3.SA,BPAC11.SA,CIEL3.SA,BRBI11.SA,CARD3.SA,WIZS3.SA,CLSA3.SA,B3SA3.SA,BPAN4.SA,BRSR6.SA,ABCB4.SA,BBDC4.SA,BMGB4.SA,ITUB4.SA,BIDI11.SA,BOAS3.SA
2021-01-15,7.710000038146973,39.418540954589844,27.09380531311035,26.761547088623047,39.94721221923828,,,,18.385154724121094,10.38609504699707,33.25429153442383,22.168773651123047,22.03091049194336,3.565098524093628,,15.848804473876953,7.332293510437012,,18.815635681152344,9.283758163452148,13.06712532043457,15.105571746826172,20.99393081665039,5.095461845397949,30.211463928222656,41.900001525878906,11.911250114440918
2021-01-18,7.650000095367432,39.00725173950195,26.816865921020508,26.675182342529297,39.53912353515625,,,,18.46338653564453,10.403987884521484,32.91533660888672,22.36111831665039,22.83485221862793,3.5557656288146973,,16.171253204345703,7.276463985443115,,19.123886108398438,9.244627952575684,12.894351959228516,15.227996826171875,21.06458854675293,5.059130668640137,30.05731964111328,44.59666442871094,11.911250114440918
2021-01-19,7.599999904632568,38.41835403442383,26.613779067993164,26.46408462524414,38.65946578979492,,,,18.11915397644043,10.242961883544922,32.35652160644531,22.235868453979492,23.279848098754883,3.518434762954712,,16.034456253051758,7.285768508911133,,19.057830810546875,9.322888374328613,12.648832321166992,14.973725318908691,20.726991653442383,5.050047874450684,29.70086669921875,44.83333206176758,11.911250114440918
2021-01-20,7.659999847412109,38.23140335083008,26.447614669799805,26.06107521057129,37.879573822021484,,,,17.75927734375,10.081936836242676,31.632802963256836,22.29401969909668,23.036453247070312,3.4997692108154297,,16.74774932861328,7.2206339836120605,,18.87225341796875,9.4891939163208,12.557899475097656,14.813630104064941,20.29517936706543,4.950136661529541,29.209545135498047,45.87666702270508,11.259389877319336
2021-01-21,7.599999904632568,37.894893646240234,26.576854705810547,25.658077239990234,37.19942092895508,,,,17.438514709472656,9.876185417175293,31.312170028686523,22.379009246826172,23.230674743652344,3.4157748222351074,,16.366676330566406,7.1461944580078125,,18.274633407592773,9.244627952575684,12.494246482849121,14.549941062927246,20.00469207763672,4.850225925445557,28.814563751220703,45.189998626708984,11.456924438476562
2021-01-22,6.920000076293945,37.43686294555664,26.23529624938965,25.03437614440918,36.410457611083984,,,,17.1490421295166,9.733051300048828,30.863279342651367,22.083784103393555,22.57670783996582,3.3691110610961914,,15.887890815734863,7.202023983001709,,18.416175842285156,9.156583786010742,12.294191360473633,14.578193664550781,19.63568687438965,4.959219455718994,28.198001861572266,44.96666717529297,11.071734428405762
2021-01-26,6.53000020980835,37.4742546081543,26.26299285888672,24.505762100219727,35.65776443481445,,,,16.781343460083008,9.519570350646973,30.038799285888672,21.810922622680664,22.761096954345703,3.425107479095459,,15.242993354797363,7.239243984222412,,18.652076721191406,8.980496406555176,12.121418952941895,14.399262428283691,19.16461753845215,4.8411431312561035,27.262081146240234,46.52000045776367,10.4297513961792
2021-01-27,6.53000020980835,37.689247131347656,25.847583770751953,24.505762100219727,35.630558013916016,,,,16.92216682434082,9.456823348999023,30.91825294494629,21.50227928161621,22.46115493774414,3.882410764694214,,15.13551139831543,7.192718982696533,,18.560861587524414,9.07832145690918,11.975924491882324,14.248583793640137,19.43940544128418,4.795729160308838,27.262081146240234,43.86666488647461,9.6692476272583
2021-01-28,7.670000076293945,38.34357452392578,26.059900283813477,25.544057846069336,36.97270965576172,,,,17.44633674621582,9.833304405212402,31.64196014404297,22.38348388671875,23.560121536254883,3.854412317276001,,15.536128044128418,7.350903034210205,,19.27800750732422,9.410933494567871,12.303285598754883,14.597027778625488,20.043943405151367,4.895639896392822,28.362213134765625,43.34666442871094,9.955671310424805
2021-01-29,7.199999809265137,37.8481559753418,25.53371810913086,24.82301902770996,35.793792724609375,,,,16.92998695373535,9.510607719421387,31.019014358520508,21.551481246948242,23.152002334594727,3.835747241973877,,14.832606315612793,7.136889457702637,,18.809345245361328,9.185931205749512,12.248725891113281,14.229747772216797,19.423704147338867,4.786645889282227,27.348934173583984,43.959999084472656,9.392701148986816
2021-02-01,7.329999923706055,36.988182067871094,25.89373779296875,25.318424224853516,36.96363830566406,,,,17.289867401123047,9.671953201293945,31.412940979003906,21.810922622680664,24.194421768188477,3.91974139213562,,14.949858665466309,7.229938983917236,,19.265424728393555,9.753327369689941,12.276004791259766,14.710038185119629,19.824111938476562,5.186290264129639,28.077913284301758,43.176666259765625,9.768014907836914
2021-02-02,7.239999771118164,36.79188537597656,26.11528968811035,24.943265914916992,36.66437911987305,,,,17.257740020751953,9.68988037109375,31.202245712280273,22.04800033569336,24.125581741333008,3.943591833114624,,15.02802848815918,7.62074613571167,,19.718358993530273,9.851153373718262,12.294191360473633,14.964309692382812,19.746219635009766,5.122710227966309,27.479278564453125,46.37333297729492,10.054437637329102
2021-02-03,7.289999961853027,37.82946014404297,26.170677185058594,24.856687545776367,37.15408706665039,,,,17.367368698120117,9.698844909667969,31.4495792388916,22.298494338989258,25.93752098083496,3.9249019622802734,,14.949858665466309,7.425342559814453,,19.803285598754883,11.04464054107666,12.366939544677734,14.973725318908691,19.840511322021484,5.168124675750732,27.344104766845703,51.849998474121094,10.024807929992676
