"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"04.05.2022","2.317,85","2.263,83","2.320,43","2.209,09","-","2,39%"
"03.05.2022","2.263,84","2.263,60","2.270,54","2.244,23","-","0,01%"
"02.05.2022","2.263,60","2.312,43","2.314,12","2.228,95","-","-2,11%"
"29.04.2022","2.312,44","2.362,15","2.404,78","2.312,44","-","-2,10%"
"28.04.2022","2.362,14","2.341,26","2.371,56","2.320,40","-","0,89%"
"27.04.2022","2.341,24","2.327,75","2.366,45","2.327,75","-","0,58%"
"26.04.2022","2.327,75","2.357,99","2.368,05","2.309,02","-","-1,28%"
"25.04.2022","2.358,04","2.339,08","2.362,20","2.300,00","-","0,81%"
"22.04.2022","2.339,10","2.405,25","2.405,25","2.328,01","-","-2,75%"
"20.04.2022","2.405,26","2.414,48","2.429,41","2.399,69","-","-0,38%"
"19.04.2022","2.414,49","2.396,49","2.419,56","2.371,57","-","0,75%"
"18.04.2022","2.396,49","2.389,45","2.404,98","2.374,66","-","0,29%"
"14.04.2022","2.389,46","2.416,40","2.417,31","2.383,46","-","-1,11%"
"13.04.2022","2.416,40","2.402,55","2.435,57","2.390,09","-","0,58%"
"12.04.2022","2.402,55","2.406,78","2.459,70","2.389,94","-","-0,17%"
"11.04.2022","2.406,70","2.448,30","2.448,30","2.406,70","-","-1,70%"
"08.04.2022","2.448,38","2.476,34","2.476,34","2.417,60","-","-1,13%"
"07.04.2022","2.476,41","2.477,60","2.484,29","2.452,42","-","-0,05%"
"06.04.2022","2.477,63","2.529,47","2.529,47","2.445,75","-","-2,05%"
"05.04.2022","2.529,47","2.582,50","2.592,71","2.528,00","-","-2,05%"
"04.04.2022","2.582,51","2.581,32","2.586,53","2.559,33","-","0,05%"
"01.04.2022","2.581,32","2.523,40","2.582,36","2.523,40","-","2,29%"
"31.03.2022","2.523,41","2.537,95","2.559,00","2.515,77","-","-0,57%"
"30.03.2022","2.537,95","2.569,95","2.576,25","2.528,62","-","-1,24%"
"29.03.2022","2.569,94","2.519,98","2.578,56","2.519,98","-","1,99%"
"28.03.2022","2.519,72","2.532,15","2.540,90","2.494,97","-","-0,49%"
"25.03.2022","2.532,16","2.482,16","2.540,46","2.481,96","-","2,02%"
"24.03.2022","2.482,05","2.424,11","2.484,64","2.420,13","-","2,39%"
"23.03.2022","2.424,11","2.395,78","2.432,46","2.382,18","-","1,18%"
"22.03.2022","2.395,78","2.344,30","2.396,13","2.344,30","-","2,19%"
"21.03.2022","2.344,33","2.348,80","2.378,88","2.325,98","-","-0,19%"
"18.03.2022","2.348,81","2.278,34","2.355,75","2.267,98","-","3,09%"
"17.03.2022","2.278,37","2.247,81","2.280,96","2.223,97","-","1,36%"
"16.03.2022","2.247,71","2.215,28","2.257,84","2.206,81","-","1,47%"
"15.03.2022","2.215,23","2.195,89","2.221,47","2.178,15","-","0,88%"
"14.03.2022","2.195,89","2.227,65","2.248,07","2.189,92","-","-1,43%"
"11.03.2022","2.227,65","2.295,84","2.316,34","2.218,96","-","-2,97%"
"10.03.2022","2.295,83","2.306,84","2.306,84","2.243,31","-","-0,48%"
"09.03.2022","2.306,93","2.223,21","2.309,76","2.222,65","-","3,77%"
"08.03.2022","2.223,16","2.194,27","2.251,84","2.185,72","-","1,32%"
"07.03.2022","2.194,27","2.294,74","2.294,74","2.194,27","-","-4,37%"
"04.03.2022","2.294,66","2.340,77","2.340,77","2.281,59","-","-1,97%"
"03.03.2022","2.340,77","2.334,07","2.383,25","2.334,04","-","0,29%"
"02.03.2022","2.334,06","2.319,07","2.340,51","2.313,09","-","0,65%"
"25.02.2022","2.319,07","2.332,52","2.347,55","2.298,34","-","-0,58%"
"24.02.2022","2.332,55","2.327,18","2.349,42","2.244,38","-","0,23%"
"23.02.2022","2.327,31","2.330,26","2.367,73","2.312,96","-","-0,13%"
"22.02.2022","2.330,26","2.286,00","2.346,92","2.286,00","-","1,94%"
"21.02.2022","2.285,98","2.355,08","2.356,10","2.283,58","-","-2,93%"
"18.02.2022","2.355,03","2.378,11","2.398,29","2.354,62","-","-0,97%"
"17.02.2022","2.378,08","2.413,22","2.422,54","2.376,41","-","-1,46%"
"16.02.2022","2.413,25","2.411,30","2.423,71","2.402,24","-","0,09%"
"15.02.2022","2.411,08","2.356,40","2.411,08","2.356,40","-","2,32%"
"14.02.2022","2.356,40","2.341,22","2.375,49","2.339,91","-","0,65%"
"11.02.2022","2.341,22","2.374,42","2.408,31","2.328,94","-","-1,40%"
"10.02.2022","2.374,44","2.367,68","2.393,16","2.339,21","-","0,29%"
"09.02.2022","2.367,59","2.347,75","2.389,86","2.347,33","-","0,85%"
"08.02.2022","2.347,75","2.355,44","2.367,77","2.327,14","-","-0,33%"
"07.02.2022","2.355,44","2.363,89","2.373,31","2.335,64","-","-0,36%"
"04.02.2022","2.363,86","2.393,45","2.394,15","2.322,84","-","-1,24%"
"03.02.2022","2.393,45","2.408,19","2.441,54","2.379,57","-","-0,61%"
"02.02.2022","2.408,21","2.439,65","2.465,16","2.397,43","-","-1,29%"
"01.02.2022","2.439,66","2.446,03","2.468,00","2.421,06","-","-0,26%"
"31.01.2022","2.446,03","2.384,60","2.449,23","2.376,00","-","2,58%"
"28.01.2022","2.384,60","2.382,96","2.391,68","2.353,27","-","0,07%"
"27.01.2022","2.382,95","2.357,76","2.398,68","2.357,76","-","1,07%"
"26.01.2022","2.357,76","2.325,86","2.400,39","2.325,86","-","1,37%"
"25.01.2022","2.325,87","2.257,28","2.337,70","2.237,89","-","3,04%"
"24.01.2022","2.257,28","2.297,22","2.297,22","2.231,75","-","-1,74%"
"21.01.2022","2.297,34","2.292,36","2.307,89","2.267,64","-","0,21%"
"20.01.2022","2.292,47","2.215,57","2.306,00","2.215,28","-","3,47%"
"19.01.2022","2.215,57","2.162,52","2.229,09","2.162,52","-","2,46%"
"18.01.2022","2.162,35","2.191,44","2.191,44","2.156,66","-","-1,33%"
"17.01.2022","2.191,44","2.204,81","2.211,81","2.182,05","-","-0,61%"
"14.01.2022","2.204,82","2.188,25","2.207,31","2.160,13","-","0,76%"
"13.01.2022","2.188,25","2.208,19","2.208,77","2.173,97","-","-0,90%"
"12.01.2022","2.208,19","2.145,44","2.212,25","2.144,55","-","2,92%"
"11.01.2022","2.145,44","2.098,91","2.148,94","2.093,22","-","2,22%"
"10.01.2022","2.098,94","2.131,38","2.131,38","2.074,96","-","-1,52%"
"07.01.2022","2.131,42","2.120,89","2.148,81","2.090,20","-","0,50%"
"06.01.2022","2.120,87","2.132,62","2.159,59","2.101,38","-","-0,55%"
"05.01.2022","2.132,62","2.232,70","2.233,33","2.132,56","-","-4,48%"
"04.01.2022","2.232,68","2.293,29","2.302,25","2.227,72","-","-2,64%"
"03.01.2022","2.293,17","2.365,28","2.382,70","2.287,84","-","-3,05%"
"30.12.2021","2.365,24","2.326,05","2.376,73","2.325,28","-","1,69%"
"29.12.2021","2.326,04","2.357,04","2.374,11","2.317,40","-","-1,32%"
"28.12.2021","2.357,04","2.340,38","2.363,47","2.331,83","-","0,71%"
"27.12.2021","2.340,37","2.318,26","2.356,03","2.318,26","-","0,95%"
"23.12.2021","2.318,26","2.331,38","2.340,71","2.307,00","-","-0,57%"
"22.12.2021","2.331,45","2.336,48","2.351,14","2.304,83","-","-0,22%"
"21.12.2021","2.336,48","2.330,98","2.343,14","2.306,31","-","0,24%"
"20.12.2021","2.330,98","2.394,58","2.394,58","2.327,75","-","-2,66%"
"17.12.2021","2.394,64","2.388,62","2.403,34","2.349,24","-","0,25%"
"16.12.2021","2.388,65","2.396,28","2.437,34","2.379,35","-","-0,32%"
"15.12.2021","2.396,29","2.368,17","2.398,11","2.337,96","-","1,19%"
"14.12.2021","2.368,17","2.420,91","2.450,56","2.360,84","-","-2,18%"
"13.12.2021","2.420,91","2.445,96","2.476,86","2.419,27","-","-1,02%"
"10.12.2021","2.445,96","2.393,44","2.455,53","2.393,44","-","2,20%"
"09.12.2021","2.393,37","2.444,70","2.444,70","2.381,18","-","-2,10%"
"08.12.2021","2.444,70","2.369,63","2.450,64","2.358,21","-","3,17%"
"07.12.2021","2.369,64","2.372,50","2.412,83","2.365,00","-","-0,12%"
"06.12.2021","2.372,45","2.332,80","2.394,50","2.332,80","-","1,70%"
"03.12.2021","2.332,80","2.274,07","2.371,00","2.273,83","-","2,59%"
"02.12.2021","2.274,01","2.215,30","2.280,81","2.215,30","-","2,65%"
"01.12.2021","2.215,28","2.278,72","2.331,91","2.211,72","-","-2,78%"
"30.11.2021","2.278,71","2.315,38","2.315,38","2.225,65","-","-1,58%"
"29.11.2021","2.315,37","2.318,44","2.350,29","2.308,00","-","-0,12%"
"26.11.2021","2.318,09","2.416,28","2.416,28","2.289,44","-","-4,07%"
"25.11.2021","2.416,32","2.367,69","2.422,34","2.367,67","-","2,06%"
"24.11.2021","2.367,64","2.356,36","2.398,76","2.328,32","-","0,47%"
"23.11.2021","2.356,56","2.360,91","2.369,62","2.315,56","-","-0,17%"
"22.11.2021","2.360,66","2.416,34","2.447,96","2.348,84","-","-2,30%"
"19.11.2021","2.416,13","2.397,69","2.455,16","2.389,76","-","0,77%"
"18.11.2021","2.397,69","2.388,06","2.443,69","2.381,12","-","0,40%"
"17.11.2021","2.388,05","2.438,62","2.474,77","2.361,67","-","-2,07%"
"16.11.2021","2.438,54","2.531,47","2.548,13","2.431,86","-","-3,67%"
"12.11.2021","2.531,40","2.583,47","2.612,31","2.525,53","-","-2,02%"
"11.11.2021","2.583,48","2.527,09","2.628,90","2.527,09","-","2,24%"
"10.11.2021","2.527,00","2.497,82","2.569,83","2.493,01","-","1,17%"
"09.11.2021","2.497,84","2.456,42","2.522,66","2.456,42","-","1,69%"
"08.11.2021","2.456,40","2.477,39","2.486,52","2.440,47","-","-0,85%"
"05.11.2021","2.477,39","2.429,48","2.498,48","2.429,48","-","1,97%"
"04.11.2021","2.429,45","2.473,21","2.499,99","2.414,71","-","-1,77%"
"03.11.2021","2.473,22","2.398,42","2.495,07","2.383,80","-","3,12%"
"01.11.2021","2.398,41","2.332,01","2.408,60","2.332,01","-","2,85%"
"29.10.2021","2.332,00","2.375,30","2.395,68","2.331,17","-","-1,82%"
"28.10.2021","2.375,27","2.428,22","2.434,95","2.372,78","-","-2,18%"
"27.10.2021","2.428,22","2.412,24","2.469,83","2.412,24","-","0,66%"
"26.10.2021","2.412,24","2.508,07","2.508,07","2.411,34","-","-3,82%"
"25.10.2021","2.508,06","2.443,21","2.531,34","2.443,21","-","2,66%"
"22.10.2021","2.443,17","2.505,59","2.505,59","2.334,72","-","-2,49%"
"21.10.2021","2.505,63","2.611,27","2.611,27","2.470,21","-","-4,05%"
"20.10.2021","2.611,27","2.623,15","2.652,54","2.596,26","-","-0,45%"
"19.10.2021","2.623,17","2.745,13","2.745,13","2.605,86","-","-4,44%"
"18.10.2021","2.745,13","2.733,62","2.761,61","2.695,68","-","0,42%"
"15.10.2021","2.733,63","2.705,38","2.746,47","2.704,46","-","1,04%"
"14.10.2021","2.705,39","2.710,78","2.735,17","2.682,76","-","-0,19%"
"13.10.2021","2.710,65","2.650,74","2.724,26","2.645,93","-","2,28%"
"11.10.2021","2.650,24","2.677,37","2.695,30","2.648,89","-","-1,01%"
"08.10.2021","2.677,37","2.593,54","2.701,97","2.593,54","-","3,23%"
"07.10.2021","2.593,52","2.595,58","2.623,06","2.583,30","-","-0,08%"
"06.10.2021","2.595,58","2.612,11","2.612,11","2.534,02","-","-0,63%"
"05.10.2021","2.612,12","2.644,75","2.652,32","2.612,01","-","-1,23%"
"04.10.2021","2.644,71","2.733,00","2.733,17","2.639,46","-","-3,22%"
"01.10.2021","2.732,83","2.665,93","2.733,03","2.661,53","-","2,51%"
"30.09.2021","2.665,93","2.670,18","2.693,20","2.655,19","-","-0,15%"
"29.09.2021","2.669,96","2.666,88","2.699,00","2.664,81","-","0,12%"
"28.09.2021","2.666,75","2.761,28","2.761,28","2.659,78","-","-3,43%"
"27.09.2021","2.761,46","2.777,15","2.781,07","2.735,89","-","-0,57%"
"24.09.2021","2.777,18","2.782,16","2.782,56","2.739,99","-","-0,18%"
"23.09.2021","2.782,20","2.764,00","2.807,72","2.764,00","-","0,66%"
"22.09.2021","2.763,89","2.722,21","2.789,13","2.722,21","-","1,53%"
"21.09.2021","2.722,18","2.667,41","2.736,04","2.667,41","-","2,06%"
"20.09.2021","2.667,34","2.742,03","2.742,03","2.639,38","-","-2,73%"
"17.09.2021","2.742,19","2.774,44","2.774,44","2.716,95","-","-1,16%"
"16.09.2021","2.774,48","2.787,02","2.795,01","2.757,63","-","-0,45%"
"15.09.2021","2.787,03","2.808,82","2.810,07","2.763,71","-","-0,78%"
"14.09.2021","2.808,92","2.802,13","2.838,21","2.797,93","-","0,24%"
"13.09.2021","2.802,12","2.726,72","2.809,11","2.726,72","-","2,77%"
"10.09.2021","2.726,56","2.733,06","2.792,21","2.721,26","-","-0,23%"
"09.09.2021","2.732,96","2.681,22","2.743,61","2.647,87","-","1,92%"
"08.09.2021","2.681,57","2.800,39","2.800,44","2.678,26","-","-4,24%"
"06.09.2021","2.800,42","2.765,88","2.809,15","2.755,72","-","1,25%"
"03.09.2021","2.765,89","2.786,62","2.809,44","2.749,16","-","-0,74%"
"02.09.2021","2.786,57","2.845,45","2.846,02","2.786,57","-","-2,07%"
"01.09.2021","2.845,54","2.849,13","2.872,54","2.842,74","-","-0,13%"
"31.08.2021","2.849,13","2.886,51","2.910,08","2.832,96","-","-1,30%"
"30.08.2021","2.886,52","2.917,05","2.917,07","2.878,04","-","-1,05%"
"27.08.2021","2.917,13","2.867,77","2.917,17","2.867,42","-","1,72%"
"26.08.2021","2.867,77","2.933,48","2.941,35","2.867,41","-","-2,25%"
"25.08.2021","2.933,64","2.910,83","2.933,93","2.894,99","-","0,78%"
"24.08.2021","2.910,83","2.829,32","2.920,20","2.829,32","-","2,88%"
"23.08.2021","2.829,31","2.834,51","2.852,13","2.821,93","-","-0,18%"
"20.08.2021","2.834,50","2.790,17","2.839,17","2.759,75","-","1,58%"
"19.08.2021","2.790,28","2.731,30","2.793,65","2.678,70","-","2,15%"
"18.08.2021","2.731,49","2.719,78","2.775,67","2.695,49","-","0,43%"
"17.08.2021","2.719,81","2.765,69","2.765,69","2.660,00","-","-1,67%"
"16.08.2021","2.765,87","2.867,92","2.867,92","2.758,67","-","-3,56%"
"13.08.2021","2.867,97","2.875,21","2.902,41","2.845,52","-","-0,25%"
"12.08.2021","2.875,27","2.919,34","2.920,33","2.871,29","-","-1,51%"
"11.08.2021","2.919,49","2.935,08","2.936,19","2.894,19","-","-0,53%"
"10.08.2021","2.935,06","2.950,97","2.974,51","2.934,07","-","-0,53%"
"09.08.2021","2.950,71","2.936,13","2.960,26","2.928,98","-","0,50%"
"06.08.2021","2.936,14","2.920,95","2.946,06","2.912,00","-","0,52%"
"05.08.2021","2.920,95","2.948,42","2.982,87","2.911,22","-","-0,93%"
"04.08.2021","2.948,42","2.986,47","2.987,19","2.932,11","-","-1,28%"
"03.08.2021","2.986,53","2.986,25","2.988,31","2.913,45","-","0,01%"
"02.08.2021","2.986,25","2.962,44","3.021,28","2.962,44","-","0,81%"
"30.07.2021","2.962,40","3.039,28","3.039,28","2.953,78","-","-2,53%"
"29.07.2021","3.039,43","3.041,06","3.059,64","3.030,58","-","-0,05%"
"28.07.2021","3.041,06","3.015,05","3.047,91","3.014,60","-","0,86%"
"27.07.2021","3.015,01","3.075,00","3.075,00","2.998,13","-","-1,95%"
"26.07.2021","3.075,02","3.083,47","3.096,44","3.068,25","-","-0,28%"
"23.07.2021","3.083,62","3.114,37","3.119,83","3.075,83","-","-0,99%"
"22.07.2021","3.114,37","3.094,84","3.122,41","3.094,10","-","0,63%"
"21.07.2021","3.094,84","3.093,80","3.107,61","3.077,82","-","0,03%"
"20.07.2021","3.093,80","3.064,09","3.100,81","3.050,31","-","0,97%"
"19.07.2021","3.064,09","3.106,81","3.106,81","3.036,43","-","-1,39%"
"16.07.2021","3.107,34","3.132,59","3.147,94","3.104,57","-","-0,80%"
"15.07.2021","3.132,52","3.155,47","3.163,66","3.116,07","-","-0,73%"
"14.07.2021","3.155,47","3.140,57","3.174,22","3.140,57","-","0,48%"
"13.07.2021","3.140,39","3.124,13","3.143,93","3.097,04","-","0,52%"
"12.07.2021","3.124,14","3.069,13","3.124,27","3.069,13","-","1,79%"
"08.07.2021","3.069,06","3.114,70","3.114,70","3.040,43","-","-1,48%"
"07.07.2021","3.115,10","3.089,74","3.121,61","3.076,26","-","0,82%"
"06.07.2021","3.089,74","3.159,84","3.159,84","3.082,51","-","-2,22%"
"05.07.2021","3.159,89","3.164,23","3.179,03","3.156,68","-","-0,14%"
"02.07.2021","3.164,23","3.113,92","3.166,28","3.113,92","-","1,62%"
"01.07.2021","3.113,81","3.144,75","3.156,17","3.100,28","-","-0,98%"
"30.06.2021","3.144,68","3.147,13","3.147,13","3.113,54","-","-0,08%"
"29.06.2021","3.147,16","3.165,30","3.167,37","3.105,54","-","-0,57%"
"28.06.2021","3.165,33","3.156,87","3.191,40","3.141,89","-","0,27%"
"25.06.2021","3.156,86","3.211,53","3.215,24","3.132,81","-","-1,70%"
"24.06.2021","3.211,53","3.204,30","3.232,89","3.202,59","-","0,23%"
"23.06.2021","3.204,30","3.203,89","3.228,13","3.190,98","-","0,01%"
"22.06.2021","3.204,03","3.224,70","3.225,05","3.180,75","-","-0,64%"
"21.06.2021","3.224,79","3.184,60","3.228,53","3.182,65","-","1,27%"
"18.06.2021","3.184,43","3.171,42","3.194,57","3.157,28","-","0,41%"
"17.06.2021","3.171,42","3.194,89","3.205,33","3.162,41","-","-0,73%"
"16.06.2021","3.194,87","3.211,68","3.220,33","3.170,84","-","-0,52%"
"15.06.2021","3.211,69","3.211,40","3.219,15","3.192,42","-","0,01%"
"14.06.2021","3.211,45","3.159,36","3.221,29","3.159,36","-","1,65%"
"11.06.2021","3.159,30","3.194,71","3.198,57","3.138,87","-","-1,11%"
"10.06.2021","3.194,70","3.166,69","3.194,70","3.160,46","-","0,88%"
"09.06.2021","3.166,69","3.174,54","3.184,25","3.158,99","-","-0,25%"
"08.06.2021","3.174,54","3.182,67","3.195,64","3.157,86","-","-0,26%"
"07.06.2021","3.182,66","3.191,11","3.206,01","3.179,01","-","-0,26%"
"04.06.2021","3.191,02","3.156,90","3.194,41","3.146,72","-","1,08%"
"02.06.2021","3.156,92","3.136,20","3.160,16","3.134,96","-","0,66%"
"01.06.2021","3.136,20","3.104,51","3.156,38","3.104,51","-","1,02%"
"31.05.2021","3.104,50","3.089,48","3.109,66","3.078,39","-","0,49%"
"28.05.2021","3.089,50","3.086,29","3.092,76","3.065,49","-","0,11%"
"27.05.2021","3.086,22","3.046,81","3.087,19","3.046,55","-","1,29%"
"26.05.2021","3.046,79","3.010,82","3.049,17","3.010,82","-","1,20%"
"25.05.2021","3.010,81","2.996,93","3.032,17","2.996,93","-","0,46%"
"24.05.2021","2.996,90","2.964,12","2.998,53","2.958,38","-","1,11%"
"21.05.2021","2.964,11","2.984,78","2.986,87","2.957,95","-","-0,69%"
"20.05.2021","2.984,76","2.957,67","2.984,76","2.955,77","-","0,91%"
"19.05.2021","2.957,73","2.977,79","2.980,95","2.947,51","-","-0,69%"
"18.05.2021","2.978,37","2.973,01","2.991,86","2.960,80","-","0,18%"
"17.05.2021","2.973,07","2.938,72","2.976,74","2.932,76","-","1,17%"
"14.05.2021","2.938,72","2.886,03","2.944,52","2.886,03","-","1,83%"
"13.05.2021","2.885,97","2.859,77","2.903,83","2.859,77","-","0,92%"
"12.05.2021","2.859,77","2.953,23","2.953,23","2.853,88","-","-3,18%"
"11.05.2021","2.953,57","2.957,19","2.957,19","2.903,45","-","-0,12%"
"10.05.2021","2.957,19","2.973,55","2.989,84","2.950,82","-","-0,55%"
"07.05.2021","2.973,56","2.930,89","2.974,36","2.930,89","-","1,46%"
"06.05.2021","2.930,91","2.946,39","2.951,48","2.913,66","-","-0,51%"
"05.05.2021","2.945,93","2.907,79","2.951,22","2.907,79","-","1,32%"
"04.05.2021","2.907,68","2.925,08","2.930,09","2.899,65","-","-0,59%"
"03.05.2021","2.925,03","2.919,96","2.950,59","2.909,73","-","0,17%"
"30.04.2021","2.919,97","2.949,95","2.957,11","2.915,80","-","-1,02%"
"29.04.2021","2.949,95","2.949,30","2.971,45","2.935,30","-","0,02%"
"28.04.2021","2.949,26","2.937,77","2.949,91","2.923,71","-","0,40%"
"27.04.2021","2.937,57","2.970,90","2.975,38","2.927,36","-","-1,12%"
"26.04.2021","2.970,91","2.953,55","2.977,00","2.953,30","-","0,59%"
"23.04.2021","2.953,58","2.935,72","2.970,93","2.935,72","-","0,61%"
"22.04.2021","2.935,64","2.942,90","2.980,67","2.933,86","-","-0,25%"
"20.04.2021","2.942,90","2.959,38","2.972,83","2.931,95","-","-0,56%"
"19.04.2021","2.959,40","2.965,94","2.986,44","2.954,11","-","-0,22%"
"16.04.2021","2.965,79","2.940,33","2.965,79","2.934,26","-","0,87%"
"15.04.2021","2.940,31","2.925,39","2.959,08","2.925,39","-","0,52%"
"14.04.2021","2.925,05","2.922,16","2.950,44","2.911,37","-","0,10%"
"13.04.2021","2.922,11","2.921,60","2.933,28","2.908,54","-","0,02%"
"12.04.2021","2.921,44","2.903,20","2.925,96","2.900,31","-","0,63%"
"09.04.2021","2.903,17","2.895,42","2.915,53","2.867,49","-","0,27%"
"08.04.2021","2.895,49","2.858,11","2.895,75","2.858,11","-","1,32%"
"07.04.2021","2.857,77","2.861,56","2.886,93","2.839,18","-","-0,13%"
"06.04.2021","2.861,56","2.823,27","2.872,33","2.822,46","-","1,36%"
"05.04.2021","2.823,08","2.774,90","2.829,61","2.774,90","-","1,74%"
"01.04.2021","2.774,92","2.797,64","2.817,51","2.769,39","-","-0,81%"
"31.03.2021","2.797,50","2.806,35","2.827,63","2.779,03","-","-0,32%"
"30.03.2021","2.806,35","2.724,42","2.814,23","2.714,88","-","3,00%"
"29.03.2021","2.724,54","2.739,20","2.753,20","2.707,44","-","-0,54%"
"26.03.2021","2.739,25","2.744,17","2.764,76","2.703,03","-","-0,18%"
"25.03.2021","2.744,19","2.697,13","2.751,49","2.656,01","-","1,74%"
"24.03.2021","2.697,21","2.749,07","2.770,99","2.695,98","-","-1,89%"
"23.03.2021","2.749,05","2.772,94","2.792,07","2.735,44","-","-0,86%"
"22.03.2021","2.773,02","2.794,73","2.795,67","2.747,14","-","-0,78%"
"19.03.2021","2.794,73","2.727,32","2.801,52","2.724,12","-","2,48%"
"18.03.2021","2.727,06","2.803,73","2.803,73","2.713,15","-","-2,74%"
"17.03.2021","2.803,75","2.736,57","2.809,34","2.715,30","-","2,45%"
"16.03.2021","2.736,57","2.766,62","2.781,84","2.711,79","-","-1,09%"
"15.03.2021","2.766,62","2.736,80","2.785,50","2.727,29","-","1,09%"
"12.03.2021","2.736,80","2.728,07","2.751,50","2.700,74","-","0,32%"
"11.03.2021","2.728,16","2.643,61","2.732,07","2.643,61","-","3,20%"
"10.03.2021","2.643,60","2.586,58","2.645,28","2.563,63","-","2,21%"
"09.03.2021","2.586,49","2.590,52","2.620,36","2.570,92","-","-0,16%"
"08.03.2021","2.590,51","2.735,00","2.735,00","2.582,19","-","-5,28%"
"05.03.2021","2.735,00","2.676,91","2.738,23","2.650,48","-","2,17%"
"04.03.2021","2.676,85","2.647,09","2.729,27","2.644,35","-","1,12%"
"03.03.2021","2.647,09","2.655,85","2.668,05","2.550,60","-","-0,33%"
"02.03.2021","2.655,85","2.656,34","2.671,13","2.572,96","-","-0,02%"
"01.03.2021","2.656,48","2.675,46","2.712,30","2.651,36","-","-0,71%"
"26.02.2021","2.675,37","2.720,15","2.753,03","2.663,04","-","-1,65%"
"25.02.2021","2.720,15","2.801,54","2.820,20","2.701,67","-","-2,91%"
"24.02.2021","2.801,54","2.778,74","2.818,19","2.777,70","-","0,83%"
"23.02.2021","2.778,45","2.763,67","2.785,41","2.732,93","-","0,54%"
"22.02.2021","2.763,49","2.837,37","2.837,37","2.713,08","-","-2,61%"
"19.02.2021","2.837,64","2.823,92","2.838,56","2.804,72","-","0,48%"
"18.02.2021","2.824,01","2.846,79","2.861,01","2.816,97","-","-0,80%"
"17.02.2021","2.846,79","2.832,37","2.854,67","2.810,21","-","0,51%"
"12.02.2021","2.832,37","2.834,20","2.840,02","2.808,09","-","-0,06%"
"11.02.2021","2.834,20","2.812,45","2.853,79","2.811,33","-","0,77%"
"10.02.2021","2.812,45","2.869,65","2.873,42","2.799,78","-","-1,99%"
"09.02.2021","2.869,65","2.894,60","2.895,94","2.856,18","-","-0,86%"
"08.02.2021","2.894,42","2.877,82","2.918,51","2.866,94","-","0,57%"
"05.02.2021","2.877,96","2.862,77","2.895,04","2.862,64","-","0,53%"
"04.02.2021","2.862,76","2.876,23","2.897,45","2.854,68","-","-0,47%"
"03.02.2021","2.876,21","2.846,46","2.885,01","2.846,46","-","1,05%"
"02.02.2021","2.846,37","2.792,77","2.873,36","2.792,77","-","1,92%"
"01.02.2021","2.792,76","2.725,71","2.800,60","2.725,71","-","2,47%"
"29.01.2021","2.725,47","2.797,52","2.808,22","2.714,13","-","-2,59%"
"28.01.2021","2.798,01","2.704,61","2.801,73","2.698,86","-","3,45%"
"27.01.2021","2.704,61","2.698,31","2.750,78","2.675,26","-","0,23%"
"26.01.2021","2.698,32","2.729,39","2.770,04","2.691,69","-","-1,14%"
"22.01.2021","2.729,40","2.768,19","2.768,19","2.706,34","-","-1,40%"
"21.01.2021","2.768,22","2.804,46","2.814,92","2.750,62","-","-1,29%"
"20.01.2021","2.804,52","2.824,04","2.834,67","2.780,57","-","-0,69%"
"19.01.2021","2.824,02","2.844,96","2.867,40","2.796,79","-","-0,73%"
"18.01.2021","2.844,90","2.850,53","2.893,69","2.838,65","-","-0,20%"
"15.01.2021","2.850,50","2.898,13","2.898,13","2.832,73","-","-1,65%"
"14.01.2021","2.898,18","2.836,94","2.905,11","2.836,94","-","2,16%"
"13.01.2021","2.836,91","2.839,60","2.845,66","2.805,75","-","-0,09%"
"12.01.2021","2.839,48","2.781,58","2.842,84","2.781,58","-","2,08%"
"11.01.2021","2.781,49","2.813,12","2.817,50","2.767,64","-","-1,13%"
"08.01.2021","2.813,14","2.730,98","2.818,01","2.730,98","-","3,01%"
"07.01.2021","2.730,97","2.729,32","2.764,55","2.728,03","-","0,06%"
"06.01.2021","2.729,30","2.789,05","2.791,00","2.729,26","-","-2,14%"
"05.01.2021","2.788,95","2.799,80","2.807,60","2.735,08","-","-0,39%"
"04.01.2021","2.799,80","2.822,39","2.855,54","2.776,00","-","-0,80%"
"30.12.2020","2.822,39","2.817,22","2.832,39","2.810,88","-","0,19%"
"29.12.2020","2.817,14","2.805,36","2.823,37","2.798,90","-","0,42%"
"28.12.2020","2.805,23","2.771,37","2.810,90","2.771,37","-","1,23%"
"23.12.2020","2.771,26","2.722,56","2.771,36","2.722,08","-","1,79%"
"22.12.2020","2.722,58","2.738,46","2.755,45","2.711,80","-","-0,57%"
"21.12.2020","2.738,22","2.782,41","2.782,41","2.681,63","-","-1,59%"
"18.12.2020","2.782,57","2.795,62","2.820,22","2.774,28","-","-0,47%"
"17.12.2020","2.795,59","2.802,71","2.823,23","2.785,99","-","-0,26%"
"16.12.2020","2.802,79","2.781,67","2.804,22","2.746,73","-","0,76%"
"15.12.2020","2.781,61","2.759,48","2.783,08","2.757,58","-","0,81%"
"14.12.2020","2.759,34","2.764,34","2.790,63","2.754,97","-","-0,18%"
"11.12.2020","2.764,27","2.751,76","2.771,62","2.720,39","-","0,45%"
"10.12.2020","2.751,82","2.722,27","2.752,86","2.676,92","-","1,09%"
