Date,EZTC3.SA,CYRE3.SA,RAPT4.SA,POMO4.SA,GGBR4.SA,BEEF3.SA,WEGE3.SA,TASA4.SA,AERI3.SA,JHSF3.SA,JBSS3.SA,MDIA3.SA,TEND3.SA,GRND3.SA,CAML3.SA,DXCO3.SA,UNIP6.SA,EMBR3.SA,INTB3.SA,MRFG3.SA,BRKM5.SA,SUZB3.SA,PTBL3.SA,CSNA3.SA,MRVE3.SA,FESA4.SA,RCSL3.SA,POSI3.SA,DIRR3.SA,TUPY3.SA,MYPK3.SA,ALPA4.SA,BRFS3.SA,GOAU4.SA,SMTO3.SA,USIM5.SA,NTCO3.SA,KLBN11.SA,ABEV3.SA,VIVA3.SA
2021-03-03,29.992305755615234,22.689083099365234,12.507612228393555,2.4791440963745117,23.96678352355957,8.657407760620117,37.99394226074219,19.68000030517578,9.930000305175781,6.008199691772461,23.985750198364258,26.821550369262695,25.32499885559082,6.485799789428711,10.95548152923584,16.909090042114258,41.85224533081055,12.430000305175781,17.5034236907959,12.33341121673584,26.1154727935791,72.63323974609375,8.302114486694336,33.73213577270508,16.047771453857422,26.09619903564453,10.670000076293945,4.071989059448242,11.856674194335938,22.045734405517578,11.910717010498047,35.138404846191406,21.709999084472656,9.829750061035156,28.41007423400879,15.993162155151367,47.34000015258789,29.21438217163086,13.637764930725098,22.10401725769043
2021-03-04,30.33334732055664,22.84225845336914,12.383869171142578,2.4985125064849854,23.940095901489258,8.9276704788208,36.133724212646484,20.56999969482422,9.520000457763672,6.272597312927246,24.705320358276367,27.393203735351562,24.957536697387695,6.576509952545166,10.94572639465332,16.690908432006836,41.371910095214844,12.399999618530273,18.46809959411621,12.216822624206543,26.664152145385742,72.7320556640625,8.08435344696045,33.532142639160156,16.222625732421875,25.458511352539062,8.949999809265137,4.120465278625488,11.75200080871582,22.613771438598633,11.957572937011719,35.70212173461914,22.729999542236328,9.91146183013916,29.226078033447266,15.52223014831543,47.41999816894531,28.991294860839844,14.224852561950684,21.65996551513672
2021-03-05,32.077537536621094,23.818748474121094,12.574243545532227,2.5372490882873535,24.57173728942871,8.828574180603027,36.03996658325195,20.969999313354492,9.1899995803833,6.263480186462402,24.56318473815918,27.476186752319336,26.1195068359375,7.066346645355225,10.974991798400879,16.872726440429688,43.06489944458008,12.819999694824219,18.75650978088379,12.474983215332031,27.018142700195312,75.20257568359375,8.383774757385254,35.236846923828125,16.59176254272461,28.058319091796875,8.899999618530273,4.101075172424316,12.027958869934082,20.919452667236328,12.276191711425781,36.3944091796875,23.56999969482422,10.197446823120117,30.00456428527832,16.42715835571289,50.5099983215332,29.932130813598633,14.51358413696289,23.801292419433594
2021-03-08,29.28098487854004,21.999794006347656,12.041194915771484,2.421039342880249,23.984575271606445,8.657407760620117,34.12053680419922,20.3799991607666,8.8100004196167,5.8349738121032715,24.163423538208008,27.135038375854492,24.232547760009766,6.857712268829346,10.575016021728516,15.754545211791992,40.82857894897461,12.229999542236328,17.91117286682129,13.024616241455078,26.726102828979492,74.48119354248047,8.184162139892578,34.76067352294922,15.911773681640625,28.588090896606445,8.319999694824219,3.848999500274658,11.03831672668457,19.812759399414062,11.760778427124023,33.00221252441406,23.260000228881836,9.919632911682129,28.100553512573242,15.68844223022461,48.18000030517578,28.622722625732422,14.138233184814453,22.696090698242188
2021-03-09,28.131183624267578,21.205196380615234,11.917451858520508,2.4307234287261963,24.31374168395996,9.188923835754395,35.28009033203125,22.540000915527344,8.890000343322754,5.670865058898926,24.56318473815918,27.43930435180664,23.97433090209961,6.757930755615234,10.526237487792969,16.09090805053711,41.135684967041016,12.34000015258789,17.234905242919922,13.266120910644531,27.867712020874023,78.24625396728516,8.365628242492676,33.484527587890625,15.358067512512207,29.529909133911133,7.78000020980835,3.878085136413574,10.648168563842773,18.9998779296875,11.657695770263672,34.01097106933594,24.649999618530273,10.017684936523438,28.278762817382812,15.780781745910645,48.220001220703125,29.544157028198242,14.590579986572266,22.60727882385254
2021-03-10,29.027639389038086,21.7891788482666,12.412424087524414,2.575985908508301,23.993473052978516,8.864608764648438,35.66496276855469,21.530000686645508,9.720000267028809,5.889676570892334,23.852497100830078,28.628711700439453,24.232547760009766,7.02099084854126,10.399415016174316,16.218181610107422,41.151432037353516,13.819999694824219,16.906715393066406,12.624882698059082,28.41639518737793,73.97720336914062,8.501728057861328,32.52265548706055,16.290626525878906,29.03938102722168,7.949999809265137,3.9847326278686523,11.000253677368164,19.06843376159668,12.107510566711426,34.31755828857422,24.15999984741211,9.944146156311035,27.969242095947266,15.272916793823242,47.970001220703125,28.506330490112305,14.69644832611084,22.794769287109375
2021-03-11,29.94358253479004,22.918846130371094,13.221517562866211,2.575985908508301,24.900901794433594,8.774521827697754,35.487327575683594,21.260000228881836,9.640000343322754,6.163191795349121,23.523801803588867,28.333662033081055,25.424312591552734,7.057275295257568,10.379904747009277,16.581817626953125,41.78925323486328,13.739999771118164,17.652599334716797,12.916354179382324,29.389862060546875,73.28546142578125,8.129720687866211,35.503501892089844,16.72776222229004,29.529909133911133,8.220000267028809,4.265893936157227,11.780548095703125,19.489566802978516,12.360530853271484,34.960391998291016,24.899999618530273,10.148421287536621,28.05365753173828,15.956226348876953,49.380001068115234,28.098957061767578,14.523209571838379,23.53485870361328
2021-03-12,30.849782943725586,23.340076446533203,13.192959785461426,2.6050381660461426,24.579137802124023,8.68443489074707,35.10738754272461,22.450000762939453,9.880000114440918,6.208776950836182,23.372779846191406,28.591829299926758,25.39451789855957,7.057275295257568,10.409171104431152,16.96363639831543,41.90736389160156,14.399999618530273,18.826126098632812,12.799765586853027,29.850046157836914,73.37439727783203,8.166015625,35.82730484008789,16.834617614746094,29.117862701416016,7.96999979019165,4.673092842102051,11.828126907348633,19.73440933227539,12.238706588745117,35.108734130859375,25.020000457763672,10.033285140991211,27.894208908081055,15.586869239807129,48.86000061035156,28.516029357910156,14.465462684631348,23.35723876953125
2021-03-15,31.073896408081055,23.74216079711914,13.259592056274414,2.6244068145751953,25.463987350463867,8.576330184936523,36.128787994384766,24.399999618530273,9.869999885559082,6.418471336364746,23.674821853637695,28.849998474121094,26.218820571899414,7.066346645355225,10.61403751373291,17.118181228637695,43.86021041870117,14.6899995803833,19.194093704223633,13.216153144836426,30.593421936035156,71.99090576171875,8.60153579711914,34.12260055541992,17.06775665283203,29.559341430664062,7.900000095367432,4.799129962921143,12.43713665008545,20.27306365966797,12.25744915008545,35.108734130859375,24.719999313354492,10.370468139648438,28.166210174560547,15.771547317504883,50.20000076293945,27.516998291015625,14.725321769714355,23.92957305908203
2021-03-16,29.583053588867188,22.880550384521484,13.050179481506348,2.6244068145751953,25.723186492919922,8.612364768981934,36.21760559082031,24.610000610351562,9.670000076293945,6.099370956420898,23.674821853637695,28.186141967773438,25.761978149414062,7.075417995452881,10.477459907531738,17.172727584838867,46.4587516784668,13.989999771118164,19.14436912536621,13.27444839477539,31.850080490112305,74.36260223388672,8.492654800415039,35.189231872558594,16.504337310791016,30.81509780883789,7.949999809265137,5.167548179626465,11.885221481323242,20.19471549987793,11.920087814331055,34.920833587646484,24.450000762939453,10.55962085723877,28.109933853149414,17.119701385498047,49.790000915527344,28.719715118408203,14.484711647033691,23.179615020751953
