Date,ALSO3.SA,EZTC3.SA,CYRE3.SA,LAVV3.SA,EVEN3.SA,CURY3.SA,BRPR3.SA,MTRE3.SA,JHSF3.SA,TEND3.SA,TCSA3.SA,BRML3.SA,MULT3.SA,PLPL3.SA,VIVR3.SA,MRVE3.SA,HBOR3.SA,DIRR3.SA,IGTI11.SA,LOGG3.SA,TRIS3.SA,SYNE3.SA,GFSA3.SA
2020-11-24,26.118722915649414,37.807064056396484,23.920957565307617,6.623498916625977,11.185851097106934,10.248054504394531,10.339656829833984,13.236159324645996,6.883445739746094,27.797908782958984,9.479999542236328,9.989999771118164,22.45947265625,8.059396743774414,1.2141530513763428,19.285606384277344,11.126771926879883,11.970863342285156,,33.57658386230469,11.710927963256836,14.270000457763672,4.260000228881836
2020-11-25,27.140071868896484,38.869171142578125,24.430686950683594,6.623498916625977,11.581079483032227,10.538446426391602,10.32009220123291,13.245620727539062,6.965500354766846,28.99960708618164,9.720000267028809,10.15999984741211,22.688844680786133,8.166336059570312,1.283818006515503,19.09332847595215,11.315699577331543,12.227789878845215,,33.85478973388672,12.003701210021973,14.34000015258789,4.650000095367432
2020-11-26,27.169816970825195,39.30765151977539,24.030183792114258,6.541839599609375,11.53512191772461,10.407301902770996,10.427695274353027,13.396998405456543,6.819626331329346,29.426652908325195,9.720000267028809,10.180000305175781,22.402130126953125,8.214945793151855,1.313673973083496,18.920276641845703,11.03728199005127,12.180211067199707,,33.7972297668457,11.779241561889648,14.119999885559082,4.519999980926514
2020-11-27,26.921918869018555,41.66571807861328,24.8767032623291,6.777744293212891,11.801671028137207,10.585285186767578,10.505951881408691,13.567300796508789,7.020203113555908,29.516036987304688,9.739999771118164,10.229999542236328,22.45947265625,8.506600379943848,1.2937699556350708,18.804906845092773,11.345529556274414,12.418106079101562,,33.672515869140625,12.091533660888672,14.010000228881836,4.429999828338623
2020-11-30,26.02947998046875,39.902042388916016,24.630939483642578,7.013649940490723,11.452399253845215,10.585285186767578,10.280963897705078,13.633526802062988,6.691985607147217,28.403724670410156,9.430000305175781,9.789999961853027,21.666223526000977,8.292719841003418,1.2340580224990845,18.199230194091797,10.898072242736816,11.913768768310547,,32.972206115722656,11.584059715270996,13.800000190734863,4.25
2020-12-01,27.130155563354492,40.993377685546875,26.205646514892578,7.167895793914795,11.709756851196289,10.613387107849121,10.457040786743164,14.380959510803223,6.792273998260498,28.60235023498535,9.699999809265137,10.199999809265137,22.975563049316406,8.749646186828613,1.2639139890670776,19.122169494628906,11.126771926879883,12.056506156921387,,33.22163391113281,11.95490550994873,14.199999809265137,4.309999942779541
2020-12-02,27.268978118896484,40.81798553466797,27.043060302734375,7.186042785644531,11.902775764465332,10.397933959960938,10.427695274353027,14.191736221313477,7.330185890197754,30.072195053100586,10.050000190734863,10.34000015258789,23.319622039794922,8.749646186828613,1.3037220239639282,18.891433715820312,11.763155937194824,12.303915977478027,,33.0009880065918,12.091533660888672,14.390000343322754,4.360000133514404
2020-12-03,28.37957000732422,42.38678741455078,27.780349731445312,7.231409072875977,12.059027671813965,10.463506698608398,10.486387252807617,14.428264617919922,7.631052017211914,30.538969039916992,10.100000381469727,10.710000038146973,24.036413192749023,8.39966106414795,1.313673973083496,19.823989868164062,12.131065368652344,12.694064140319824,,32.26230239868164,12.306233406066895,14.6899995803833,4.539999961853027
2020-12-04,28.002761840820312,41.9190673828125,26.77909278869629,7.131603240966797,11.746522903442383,10.210583686828613,10.398348808288574,15.345996856689453,7.585465908050537,30.141714096069336,10.029999732971191,10.59000015258789,23.66368293762207,8.263554573059082,1.313673973083496,19.14139747619629,12.031631469726562,12.46568489074707,,31.67711067199707,12.16960620880127,14.289999961853027,4.480000019073486
2020-12-07,28.57788848876953,41.422119140625,27.00665283203125,7.349362373352051,11.728139877319336,10.210583686828613,10.40813159942627,14.958089828491211,7.46694278717041,29.506105422973633,9.970000267028809,10.609999656677246,23.797483444213867,8.2246675491333,1.313673973083496,18.804906845092773,11.85264778137207,12.408589363098145,,31.89775276184082,12.062255859375,14.25,4.510000228881836
