"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"21.03.2019","6.455,44","6.548,34","6.576,15","6.368,59","-","-1,42%"
"20.03.2019","6.548,34","6.644,24","6.651,27","6.533,36","-","-1,44%"
"19.03.2019","6.644,35","6.667,86","6.677,60","6.612,58","-","-0,35%"
"18.03.2019","6.667,86","6.629,37","6.667,86","6.615,46","-","0,60%"
"15.03.2019","6.628,18","6.581,88","6.671,44","6.581,88","-","0,70%"
"14.03.2019","6.582,02","6.560,25","6.592,78","6.532,97","-","0,31%"
"13.03.2019","6.561,43","6.492,29","6.568,52","6.458,31","-","1,05%"
"12.03.2019","6.493,25","6.417,83","6.512,42","6.390,57","-","1,17%"
"11.03.2019","6.418,16","6.331,24","6.436,07","6.331,24","-","1,38%"
"08.03.2019","6.330,91","6.197,69","6.351,22","6.174,56","-","2,15%"
"07.03.2019","6.197,69","6.303,82","6.303,82","6.195,33","-","-1,68%"
"06.03.2019","6.303,85","6.365,79","6.376,57","6.280,12","-","-0,97%"
"01.03.2019","6.365,69","6.431,00","6.459,66","6.311,24","-","-1,00%"
"28.02.2019","6.429,82","6.559,97","6.563,71","6.401,65","-","-1,98%"
"27.02.2019","6.559,54","6.463,68","6.599,04","6.421,36","-","1,48%"
"26.02.2019","6.463,68","6.486,72","6.489,33","6.428,94","-","-0,36%"
"25.02.2019","6.486,72","6.490,76","6.521,52","6.449,41","-","-0,03%"
"22.02.2019","6.488,58","6.416,73","6.491,94","6.381,97","-","1,17%"
"21.02.2019","6.413,44","6.375,26","6.413,68","6.328,94","-","0,60%"
"20.02.2019","6.375,26","6.461,91","6.501,77","6.375,02","-","-1,31%"
"19.02.2019","6.459,71","6.414,13","6.487,63","6.385,10","-","0,72%"
"18.02.2019","6.413,63","6.435,06","6.436,17","6.360,14","-","-0,35%"
"15.02.2019","6.436,25","6.464,28","6.492,25","6.399,03","-","-0,43%"
"14.02.2019","6.464,10","6.365,85","6.469,07","6.294,18","-","1,54%"
"13.02.2019","6.365,85","6.320,66","6.371,24","6.283,16","-","0,71%"
"12.02.2019","6.320,66","6.295,28","6.344,02","6.245,77","-","0,41%"
"11.02.2019","6.294,79","6.388,57","6.417,18","6.259,90","-","-1,47%"
"08.02.2019","6.388,57","6.310,10","6.390,37","6.272,70","-","1,24%"
"07.02.2019","6.310,44","6.351,31","6.413,95","6.266,14","-","-0,66%"
"06.02.2019","6.352,10","6.515,77","6.519,00","6.344,70","-","-2,52%"
"05.02.2019","6.516,50","6.556,61","6.558,27","6.473,52","-","-0,60%"
"04.02.2019","6.555,97","6.572,22","6.581,65","6.516,84","-","-0,24%"
"01.02.2019","6.571,90","6.517,68","6.575,48","6.507,19","-","0,82%"
"31.01.2019","6.518,18","6.524,12","6.568,14","6.495,74","-","-0,09%"
"30.01.2019","6.524,12","6.504,67","6.534,79","6.440,02","-","0,30%"
"29.01.2019","6.504,62","6.424,19","6.563,53","6.424,19","-","1,27%"
"28.01.2019","6.422,90","6.397,70","6.437,01","6.328,42","-","0,34%"
"24.01.2019","6.401,02","6.280,54","6.401,02","6.280,54","-","1,90%"
"23.01.2019","6.281,60","6.176,58","6.281,60","6.176,58","-","1,70%"
"22.01.2019","6.176,58","6.190,86","6.243,21","6.143,43","-","-0,23%"
"21.01.2019","6.190,86","6.145,38","6.192,34","6.082,89","-","0,74%"
"18.01.2019","6.145,17","6.135,39","6.191,22","6.135,39","-","0,19%"
"17.01.2019","6.133,67","6.061,75","6.148,26","6.042,63","-","1,18%"
"16.01.2019","6.061,86","6.081,43","6.081,43","6.009,07","-","-0,32%"
"15.01.2019","6.081,32","6.114,61","6.135,07","6.065,56","-","-0,55%"
"14.01.2019","6.114,75","6.009,62","6.132,90","6.005,60","-","1,76%"
"11.01.2019","6.009,21","5.948,65","6.010,95","5.931,17","-","1,03%"
"10.01.2019","5.947,84","5.890,31","5.950,95","5.873,24","-","0,98%"
"09.01.2019","5.890,26","5.829,44","5.891,54","5.829,44","-","1,04%"
"08.01.2019","5.829,44","5.791,72","5.839,75","5.765,54","-","0,63%"
"07.01.2019","5.792,71","5.897,17","5.904,68","5.761,50","-","-1,77%"
"04.01.2019","5.897,17","5.863,44","5.926,60","5.863,00","-","0,58%"
"03.01.2019","5.863,44","5.723,60","5.880,33","5.714,95","-","2,44%"
"02.01.2019","5.723,60","5.488,02","5.744,11","5.485,75","-","4,29%"
