"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"22.04.2019","3.725,72","3.673,91","3.732,62","3.665,05","-","1,41%"
"18.04.2019","3.673,88","3.640,89","3.688,57","3.634,29","-","0,91%"
"17.04.2019","3.640,71","3.688,57","3.704,96","3.623,25","-","-1,30%"
"16.04.2019","3.688,51","3.648,52","3.728,75","3.645,00","-","1,10%"
"15.04.2019","3.648,54","3.623,35","3.655,61","3.623,14","-","0,70%"
"12.04.2019","3.623,31","3.638,34","3.657,44","3.593,24","-","-0,47%"
"11.04.2019","3.640,27","3.659,38","3.662,35","3.613,04","-","-0,52%"
"10.04.2019","3.659,39","3.653,02","3.668,39","3.630,20","-","0,19%"
"09.04.2019","3.652,62","3.671,54","3.671,54","3.627,16","-","-0,52%"
"08.04.2019","3.671,68","3.701,82","3.703,03","3.658,09","-","-0,82%"
"05.04.2019","3.701,88","3.671,45","3.729,81","3.671,45","-","0,84%"
"04.04.2019","3.671,10","3.607,11","3.675,11","3.604,84","-","1,78%"
"03.04.2019","3.606,83","3.625,15","3.664,50","3.590,36","-","-0,51%"
"02.04.2019","3.625,15","3.637,73","3.657,36","3.597,57","-","-0,33%"
"01.04.2019","3.637,31","3.627,18","3.649,45","3.613,05","-","0,32%"
"29.03.2019","3.625,61","3.584,23","3.625,61","3.584,23","-","1,17%"
"28.03.2019","3.583,54","3.489,64","3.601,97","3.471,44","-","2,69%"
"27.03.2019","3.489,64","3.612,11","3.612,11","3.489,62","-","-3,40%"
"26.03.2019","3.612,37","3.544,76","3.623,54","3.533,13","-","1,92%"
"25.03.2019","3.544,32","3.560,78","3.578,66","3.529,81","-","-0,46%"
"22.03.2019","3.560,82","3.650,92","3.650,92","3.546,97","-","-2,49%"
"21.03.2019","3.651,66","3.703,52","3.704,64","3.604,39","-","-1,39%"
"20.03.2019","3.703,28","3.744,89","3.748,11","3.698,48","-","-1,11%"
"19.03.2019","3.744,87","3.750,62","3.772,40","3.734,91","-","-0,15%"
"18.03.2019","3.750,37","3.688,12","3.750,37","3.688,12","-","1,69%"
"15.03.2019","3.688,14","3.673,92","3.709,84","3.668,55","-","0,39%"
"14.03.2019","3.673,87","3.684,59","3.691,95","3.647,75","-","-0,29%"
"13.03.2019","3.684,59","3.686,22","3.689,16","3.650,22","-","-0,04%"
"12.03.2019","3.686,06","3.705,11","3.709,59","3.671,33","-","-0,51%"
"11.03.2019","3.705,10","3.634,11","3.705,85","3.633,62","-","1,95%"
"08.03.2019","3.634,10","3.570,76","3.635,70","3.538,39","-","1,78%"
"07.03.2019","3.570,70","3.578,61","3.590,00","3.549,79","-","-0,22%"
"06.03.2019","3.578,58","3.636,75","3.640,99","3.578,58","-","-1,61%"
"01.03.2019","3.637,25","3.654,13","3.671,29","3.612,93","-","-0,46%"
"28.02.2019","3.654,10","3.734,14","3.739,13","3.651,17","-","-2,14%"
"27.02.2019","3.734,11","3.729,12","3.737,40","3.706,65","-","0,13%"
"26.02.2019","3.729,09","3.733,86","3.742,55","3.717,43","-","-0,12%"
"25.02.2019","3.733,68","3.740,32","3.764,82","3.722,14","-","-0,18%"
"22.02.2019","3.740,25","3.700,65","3.740,41","3.681,70","-","1,08%"
"21.02.2019","3.700,26","3.697,91","3.721,82","3.668,51","-","0,07%"
"20.02.2019","3.697,61","3.766,75","3.790,41","3.697,59","-","-1,83%"
"19.02.2019","3.766,68","3.747,30","3.776,43","3.747,30","-","0,52%"
"18.02.2019","3.747,02","3.758,09","3.758,09","3.718,91","-","-0,29%"
"15.02.2019","3.758,05","3.788,17","3.788,70","3.746,61","-","-0,79%"
"14.02.2019","3.787,94","3.728,07","3.791,48","3.681,85","-","1,61%"
"13.02.2019","3.728,04","3.767,52","3.788,45","3.707,14","-","-1,04%"
"12.02.2019","3.767,29","3.746,34","3.786,78","3.746,01","-","0,59%"
"11.02.2019","3.745,22","3.745,10","3.752,75","3.705,29","-","0,00%"
"08.02.2019","3.745,07","3.747,63","3.760,80","3.691,55","-","-0,07%"
"07.02.2019","3.747,76","3.731,84","3.766,71","3.713,48","-","0,43%"
"06.02.2019","3.731,84","3.866,19","3.866,19","3.731,84","-","-3,48%"
"05.02.2019","3.866,26","3.861,73","3.878,68","3.846,60","-","0,11%"
"04.02.2019","3.861,87","3.835,51","3.864,15","3.806,69","-","0,69%"
"01.02.2019","3.835,48","3.818,37","3.843,97","3.805,39","-","0,45%"
"31.01.2019","3.818,38","3.850,05","3.867,16","3.818,38","-","-0,82%"
"30.01.2019","3.850,00","3.805,26","3.850,00","3.800,29","-","1,18%"
"29.01.2019","3.805,24","3.805,53","3.838,39","3.803,46","-","0,01%"
"28.01.2019","3.804,76","3.747,65","3.808,50","3.720,94","-","1,51%"
"24.01.2019","3.748,20","3.698,32","3.748,20","3.698,32","-","1,35%"
"23.01.2019","3.698,32","3.654,62","3.706,02","3.654,62","-","1,21%"
"22.01.2019","3.654,22","3.709,31","3.720,12","3.638,40","-","-1,48%"
"21.01.2019","3.709,09","3.720,59","3.720,59","3.670,66","-","-0,31%"
"18.01.2019","3.720,58","3.702,17","3.721,41","3.699,05","-","0,51%"
"17.01.2019","3.701,66","3.649,10","3.716,72","3.635,54","-","1,44%"
"16.01.2019","3.649,10","3.630,09","3.649,11","3.624,95","-","0,53%"
"15.01.2019","3.629,94","3.631,12","3.651,28","3.616,88","-","-0,03%"
"14.01.2019","3.631,09","3.596,51","3.639,23","3.592,88","-","0,90%"
"11.01.2019","3.598,62","3.577,28","3.601,12","3.574,78","-","0,60%"
"10.01.2019","3.577,23","3.534,07","3.579,99","3.532,54","-","1,22%"
"09.01.2019","3.534,18","3.468,29","3.542,86","3.468,21","-","1,92%"
"08.01.2019","3.467,74","3.456,58","3.486,26","3.456,58","-","0,32%"
"07.01.2019","3.456,53","3.486,58","3.497,27","3.440,91","-","-0,86%"
"04.01.2019","3.486,63","3.501,70","3.513,90","3.457,56","-","-0,43%"
"03.01.2019","3.501,68","3.495,25","3.501,86","3.452,11","-","0,18%"
"02.01.2019","3.495,31","3.399,96","3.505,20","3.394,20","-","2,80%"
