"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"20.03.2019","1.875,63","1.905,88","1.907,02","1.874,33","-","-1,59%"
"19.03.2019","1.905,93","1.913,97","1.921,54","1.901,84","-","-0,42%"
"18.03.2019","1.913,97","1.897,91","1.914,64","1.897,91","-","0,85%"
"15.03.2019","1.897,84","1.886,97","1.902,19","1.886,95","-","0,58%"
"14.03.2019","1.886,97","1.893,22","1.895,44","1.871,14","-","-0,33%"
"13.03.2019","1.893,21","1.873,00","1.899,61","1.866,22","-","1,08%"
"12.03.2019","1.872,94","1.876,55","1.878,69","1.862,24","-","-0,19%"
"11.03.2019","1.876,58","1.826,11","1.876,58","1.826,09","-","2,79%"
"08.03.2019","1.825,73","1.807,04","1.827,41","1.787,14","-","1,03%"
"07.03.2019","1.807,04","1.804,84","1.810,72","1.795,48","-","0,12%"
"06.03.2019","1.804,85","1.811,82","1.817,93","1.799,51","-","-0,38%"
"01.03.2019","1.811,67","1.830,75","1.840,64","1.808,14","-","-1,04%"
"28.02.2019","1.830,75","1.863,08","1.867,30","1.826,12","-","-1,73%"
"27.02.2019","1.863,07","1.870,21","1.873,30","1.855,73","-","-0,38%"
"26.02.2019","1.870,18","1.862,70","1.875,04","1.862,70","-","0,40%"
"25.02.2019","1.862,65","1.874,57","1.880,61","1.859,70","-","-0,64%"
"22.02.2019","1.874,65","1.857,08","1.874,68","1.857,08","-","0,94%"
"21.02.2019","1.857,15","1.848,10","1.861,23","1.835,36","-","0,49%"
"20.02.2019","1.848,07","1.868,95","1.886,11","1.848,05","-","-1,12%"
"19.02.2019","1.868,92","1.846,93","1.878,44","1.846,93","-","1,19%"
"18.02.2019","1.846,88","1.865,39","1.865,39","1.841,38","-","-0,99%"
"15.02.2019","1.865,42","1.874,29","1.878,31","1.856,68","-","-0,47%"
"14.02.2019","1.874,29","1.833,28","1.874,30","1.815,11","-","2,24%"
"13.02.2019","1.833,27","1.840,69","1.852,64","1.825,06","-","-0,40%"
"12.02.2019","1.840,68","1.806,28","1.848,68","1.806,28","-","1,91%"
"11.02.2019","1.806,14","1.824,31","1.826,76","1.793,96","-","-1,00%"
"08.02.2019","1.824,30","1.805,55","1.826,93","1.788,08","-","1,04%"
"07.02.2019","1.805,55","1.809,37","1.828,39","1.788,18","-","-0,19%"
"06.02.2019","1.809,02","1.877,85","1.877,85","1.809,02","-","-3,68%"
"05.02.2019","1.878,07","1.884,98","1.884,98","1.864,56","-","-0,37%"
"04.02.2019","1.884,96","1.869,84","1.884,96","1.852,01","-","0,81%"
"01.02.2019","1.869,84","1.861,34","1.873,90","1.853,27","-","0,46%"
"31.01.2019","1.861,34","1.851,79","1.881,17","1.851,79","-","0,52%"
"30.01.2019","1.851,79","1.827,93","1.855,07","1.827,93","-","1,31%"
"29.01.2019","1.827,86","1.826,98","1.850,10","1.826,98","-","0,05%"
"28.01.2019","1.826,95","1.865,61","1.870,29","1.814,08","-","-2,08%"
"24.01.2019","1.865,68","1.844,55","1.865,68","1.844,55","-","1,14%"
"23.01.2019","1.844,56","1.818,17","1.844,92","1.818,17","-","1,46%"
"22.01.2019","1.817,93","1.835,07","1.835,66","1.809,49","-","-0,94%"
"21.01.2019","1.835,09","1.836,16","1.836,16","1.813,55","-","-0,06%"
"18.01.2019","1.836,23","1.822,04","1.841,18","1.822,04","-","0,82%"
"17.01.2019","1.821,38","1.804,46","1.827,47","1.795,30","-","0,94%"
"16.01.2019","1.804,46","1.796,73","1.804,46","1.789,76","-","0,43%"
"15.01.2019","1.796,68","1.804,56","1.807,93","1.783,68","-","-0,44%"
"14.01.2019","1.804,56","1.789,46","1.804,56","1.783,69","-","0,83%"
"11.01.2019","1.789,71","1.793,27","1.796,32","1.783,88","-","-0,20%"
"10.01.2019","1.793,26","1.789,68","1.796,89","1.779,81","-","0,19%"
"09.01.2019","1.789,94","1.760,07","1.790,24","1.760,07","-","1,70%"
"08.01.2019","1.760,01","1.753,08","1.763,24","1.740,62","-","0,40%"
"07.01.2019","1.753,08","1.754,93","1.768,71","1.744,64","-","-0,10%"
"04.01.2019","1.754,85","1.750,42","1.770,86","1.735,92","-","0,01%"
"03.01.2019","1.754,65","1.743,70","1.754,65","1.723,11","-","0,63%"
"02.01.2019","1.743,72","1.683,25","1.752,96","1.677,00","-","3,59%"
